id,neighbourhood,latitude,longitude,room_type,price
3982,La Jolla,32.85467,-117.25701,Entire home/apt,435
3983,Mission Bay,32.7666,-117.25259,Entire home/apt,534
3984,Mission Bay,32.76649,-117.2522,Entire home/apt,722
3985,Mira Mesa,32.90271,-117.14654,Entire home/apt,400
3986,Clairemont Mesa,32.80925,-117.17631,Entire home/apt,100
3987,Wooded Area,32.70934,-117.23718,Entire home/apt,160
3988,Old Town,32.7528,-117.16482,Entire home/apt,251
3989,Pacific Beach,32.7976,-117.25036,Entire home/apt,257
3990,Mission Bay,32.77693,-117.25276,Entire home/apt,457
3991,Mission Bay,32.77332,-117.25085,Entire home/apt,291
3992,Midtown,32.74216,-117.17948,Entire home/apt,138
3993,Core,32.71693,-117.16083,Entire home/apt,209
3994,Mission Bay,32.77763,-117.25239,Entire home/apt,133
3996,North Clairemont,32.83507,-117.19978,Entire home/apt,191
3997,Grant Hill,32.70952,-117.14671,Entire home/apt,154
3998,Grant Hill,32.71097,-117.14455,Entire home/apt,161
3999,Serra Mesa,32.79979,-117.12647,Entire home/apt,97
4000,Balboa Park,32.7154,-117.1334,Entire home/apt,149
4001,Balboa Park,32.71727,-117.13277,Entire home/apt,154
4003,Pacific Beach,32.80431,-117.2558,Entire home/apt,611
4004,Carmel Valley,32.952011,-117.222069,Entire home/apt,255
4005,Balboa Park,32.71855926513672,-117.1379165649414,Entire home/apt,232
4007,Carmel Valley,32.9451,-117.23159,Entire home/apt,148
4008,Rancho Bernadino,33.04448,-117.08272,Entire home/apt,850
4010,North Hills,32.72546,-117.11742,Entire home/apt,82
4011,Mission Bay,32.78348,-117.25378,Entire home/apt,395
4012,Linda Vista,32.77023,-117.1665,Entire home/apt,240
4013,Rancho Bernadino,33.03234,-117.07466,Entire home/apt,271
4014,Wooded Area,32.72015,-117.23325,Entire home/apt,157
4015,North Hills,32.73975,-117.1233,Entire home/apt,106
4017,Carmel Valley,32.96226,-117.18603,Entire home/apt,320
4018,Mission Bay,32.77258,-117.25185,Entire home/apt,293
4019,West University Heights,32.7561,-117.14244,Entire home/apt,99
4021,Bay Park,32.80491,-117.21023,Entire home/apt,671
4022,Park West,32.72609,-117.16515,Entire home/apt,233
4023,Bay Park,32.80568,-117.20997,Entire home/apt,205
4024,City Heights West,32.75178,-117.11573,Entire home/apt,221
4025,City Heights West,32.74362,-117.11432,Entire home/apt,125
4026,Pacific Beach,32.79931,-117.25829,Entire home/apt,314
4027,Grant Hill,32.7086,-117.14357,Entire home/apt,85
4028,La Jolla,32.80969,-117.25971,Entire home/apt,189
4029,Gaslamp Quarter,32.71489,-117.16055,Entire home/apt,139
4030,East Village,32.70771,-117.15192,Entire home/apt,199
4035,Pacific Beach,32.7976,-117.25036,Entire home/apt,300
4036,Balboa Park,32.71338,-117.14449,Entire home/apt,289
4037,La Jolla,32.85586,-117.25604,Entire home/apt,325
4038,Bay Park,32.8078,-117.19607,Entire home/apt,240
4040,Grant Hill,32.71024,-117.12461,Entire home/apt,433
4041,Gaslamp Quarter,32.71093,-117.1606,Entire home/apt,136
4042,Roseville,32.73161,-117.22633,Entire home/apt,201
4043,North Hills,32.74365,-117.12767,Entire home/apt,149
4044,La Jolla,32.84872,-117.27121,Entire home/apt,658
4045,La Jolla,32.8140077,-117.2720607,Entire home/apt,868
4046,Mission Bay,32.77824,-117.2517,Entire home/apt,381
4047,Gaslamp Quarter,32.71338133504148,-117.1602772128886,Entire home/apt,177
4048,Linda Vista,32.78806,-117.17831,Entire home/apt,125
4049,North Hills,32.74049,-117.12414,Entire home/apt,295
4050,Mission Bay,32.79207,-117.23927,Entire home/apt,235
4052,West University Heights,32.7597,-117.14825,Entire home/apt,78
4053,Cortez Hill,32.72129,-117.15838,Entire home/apt,116
4054,Grant Hill,32.70736,-117.1365,Entire home/apt,121
4055,Pacific Beach,32.7976,-117.25036,Entire home/apt,333
4056,Mission Bay,32.79708,-117.21687,Entire home/apt,195
4057,Pacific Beach,32.79299,-117.25377,Entire home/apt,179
4058,Mission Bay,32.76106,-117.24968,Entire home/apt,635
4060,Northwest,32.64527,-117.09964,Entire home/apt,125
4062,Midtown,32.74652,-117.1619,Entire home/apt,149
4063,Northwest,32.646,-117.09795,Entire home/apt,125
4064,University City,32.87007,-117.2254,Entire home/apt,110
4065,Mission Bay,32.776943,-117.25296,Entire home/apt,495
4066,Midtown,32.74152,-117.15059,Entire home/apt,248
4067,Mission Bay,32.79012,-117.23928,Entire home/apt,188
4069,Ocean Beach,32.74786,-117.24864,Entire home/apt,143
4071,San Carlos,32.79212,-117.05976,Entire home/apt,721
4072,University City,32.85909,-117.21336,Entire home/apt,170
4073,La Jolla,32.8558235168457,-117.25277709960938,Entire home/apt,1650
4075,Gaslamp Quarter,32.7096,-117.16058,Entire home/apt,183
4076,Little Italy,32.72271,-117.16769,Entire home/apt,190
4077,Little Italy,32.72159,-117.16744,Entire home/apt,160
4078,Balboa Park,32.72633,-117.13052,Entire home/apt,108
4079,North Hills,32.76244,-117.12891,Entire home/apt,155
4080,Midtown,32.74404,-117.15249,Entire home/apt,475
4081,Old Town,32.75227,-117.17538,Entire home/apt,185
4082,Northwest,32.61941,-117.0846,Entire home/apt,185
4083,Bay Ho,32.82186,-117.21426,Entire home/apt,109
4084,Mission Bay,32.7943,-117.2358,Entire home/apt,289
4085,Little Italy,32.72484,-117.16786,Entire home/apt,197
4086,Southwest,32.61695,-117.07547,Entire home/apt,107
4088,West University Heights,32.75853,-117.14902,Entire home/apt,155
4089,Bay Park,32.77369,-117.2053,Entire home/apt,259
4091,Pacific Beach,32.79474,-117.25579,Entire home/apt,225
4093,Pacific Beach,32.80361,-117.26062,Entire home/apt,400
4095,City Heights East,32.73615,-117.09633,Entire home/apt,160
4096,Ocean Beach,32.73733,-117.25193,Entire home/apt,277
4098,Grant Hill,32.71198,-117.14713,Entire home/apt,180
4099,Talmadge,32.76453,-117.09588,Entire home/apt,555
4100,Emerald Hills,32.71647531574449,-117.07510323410234,Entire home/apt,163
4101,Mission Bay,32.762844,-117.252129,Entire home/apt,732
4102,Mission Bay,32.77483,-117.25218,Entire home/apt,355
4103,Mission Bay,32.79449,-117.2335,Entire home/apt,112
4104,Pacific Beach,32.79618,-117.2443,Entire home/apt,163
4107,Rancho Penasquitos,32.95273,-117.14498,Entire home/apt,1200
4108,Midtown,32.73184,-117.16861,Entire home/apt,493
4111,Old Town,32.74532,-117.18202,Entire home/apt,132
4113,Pacific Beach,32.79379,-117.24327,Entire home/apt,147
4115,Mission Bay,32.78208,-117.25279,Entire home/apt,188
4116,Mission Bay,32.79271,-117.24122,Entire home/apt,149
4118,Clairemont Mesa,32.80886,-117.18571,Entire home/apt,119
4119,La Jolla,32.85293,-117.25421,Entire home/apt,782
4120,Mission Bay,32.78815,-117.25459,Entire home/apt,214
4121,Park West,32.7268,-117.16013,Entire home/apt,411
4122,West University Heights,32.75831,-117.14713,Entire home/apt,99
4124,Balboa Park,32.71384,-117.13866,Entire home/apt,215
4125,Pacific Beach,32.80042,-117.25217,Entire home/apt,339
4126,Little Italy,32.72571,-117.16882,Entire home/apt,221
4127,Pacific Beach,32.81136,-117.24444,Entire home/apt,986
4128,Mission Bay,32.78626,-117.25392,Entire home/apt,433
4129,Mission Bay,32.78602,-117.25396,Entire home/apt,861
4131,Mission Bay,32.77759,-117.25187,Entire home/apt,898
4132,Pacific Beach,32.80388,-117.25714,Entire home/apt,317
4133,Bay Ho,32.83197,-117.21621,Entire home/apt,185
4134,East Village,32.7093,-117.15747,Entire home/apt,195
4136,West University Heights,32.75863,-117.13942,Entire home/apt,132
4141,West University Heights,32.75861,-117.14716,Entire home/apt,112
4142,City Heights West,32.75286,-117.11416,Entire home/apt,81
4144,Midtown District,32.73077,-117.17133,Entire home/apt,208
4145,La Jolla,32.84642,-117.2694,Entire home/apt,300
4146,La Jolla,32.82749,-117.2782223,Entire home/apt,277
4147,Little Italy,32.726929,-117.168953,Entire home/apt,611
4148,Ocean Beach,32.74838,-117.2449,Entire home/apt,328
4149,Ocean Beach,32.75003,-117.24329,Entire home/apt,186
4150,Mission Bay,32.7868,-117.25428,Entire home/apt,371
4151,Mission Bay,32.78778,-117.25483,Entire home/apt,200
4153,Mission Bay,32.79484,-117.23223,Entire home/apt,842
4158,East Village,32.713782683028924,-117.15811044041794,Entire home/apt,167
4160,Mission Bay,32.78543,-117.25207,Entire home/apt,334
4161,Balboa Park,32.7172,-117.13595,Entire home/apt,100
4162,Midtown,32.74549,-117.16553,Entire home/apt,125
4163,La Jolla,32.84751,-117.27656,Entire home/apt,257
4164,Ocean Beach,32.75430837506104,-117.24968349685147,Entire home/apt,367
4165,Mission Bay,32.78867,-117.25457,Entire home/apt,269
4166,Marina,32.7115,-117.16956,Entire home/apt,227
4167,Old Town,32.75695,-117.17841,Entire home/apt,225
4170,North Hills,32.76199,-117.13126,Entire home/apt,150
4171,University City,32.85193,-117.18644,Entire home/apt,545
4173,Pacific Beach,32.80511,-117.25117,Entire home/apt,262
4174,Mission Bay,32.782952624467285,-117.25286649535497,Entire home/apt,1500
4175,North Hills,32.75965,-117.13119,Entire home/apt,90
4176,La Jolla,32.84428,-117.27922,Entire home/apt,266
4178,Allied Gardens,32.81727,-117.0907,Entire home/apt,199
4179,City Heights East,32.7389,-117.09128,Entire home/apt,226
4180,Mission Bay,32.79138,-117.23326,Entire home/apt,515
4182,Mission Bay,32.78454,-117.25286,Entire home/apt,271
4183,Gaslamp Quarter,32.7102,-117.16058,Entire home/apt,175
4184,Park West,32.7308032,-117.1604704,Entire home/apt,176
4185,Mission Bay,32.78858,-117.25263,Entire home/apt,146
4186,Mission Bay,32.78538,-117.25251,Entire home/apt,257
4187,Mission Bay,32.78512,-117.25405,Entire home/apt,598
4188,Mission Bay,32.78923,-117.25304,Entire home/apt,144
4189,Midtown,32.73974,-117.17679,Entire home/apt,630
4190,Mission Bay,32.7664777823438,-117.2516606337642,Entire home/apt,291
4192,Ocean Beach,32.75419083360096,-117.24767594781972,Entire home/apt,366
4193,Valencia Park,32.70528,-117.08062,Entire home/apt,257
4194,Mission Bay,32.77257,-117.25208,Entire home/apt,983
4195,Mission Bay,32.79246,-117.24027,Entire home/apt,315
4197,Loma Portal,32.74673,-117.22501,Entire home/apt,167
4199,Talmadge,32.75747,-117.09326,Entire home/apt,142
4200,La Jolla,32.85572,-117.2574,Entire home/apt,342
4201,Little Italy,32.72549,-117.16785,Entire home/apt,583
4203,Mission Bay,32.78742,-117.23633,Entire home/apt,338
4204,Normal Heights,32.75952,-117.11308,Entire home/apt,125
4205,La Jolla,32.83558,-117.27441,Entire home/apt,475
4206,East Village,32.70989,-117.14989,Entire home/apt,349
4207,Park West,32.7288,-117.16723,Entire home/apt,335
4208,Northwest,32.6379,-117.07644,Entire home/apt,150
4209,East Village,32.71057,-117.15114,Entire home/apt,106
4210,Pacific Beach,32.80233,-117.23075,Entire home/apt,192
4211,Marina,32.71186,-117.1642,Entire home/apt,800
4212,North Hills,32.74263,-117.14394,Entire home/apt,600
4213,La Jolla,32.827969,-117.277252,Entire home/apt,315
4214,Midtown,32.7473,-117.16852,Entire home/apt,579
4215,Little Italy,32.72022,-117.16854,Entire home/apt,189
4218,Grantville,32.7907,-117.09194,Entire home/apt,114
4219,Southwest,32.62005,-117.04567,Entire home/apt,125
4220,Del Cerro,32.7951,-117.07234,Entire home/apt,1285
4224,Loma Portal,32.75016,-117.24094,Entire home/apt,144
4225,Old Town,32.75256,-117.19824,Entire home/apt,286
4226,Old Town,32.75286,-117.1981,Entire home/apt,521
4227,Ocean Beach,32.73688,-117.2504,Entire home/apt,358
4228,Old Town,32.75337,-117.19691,Entire home/apt,784
4229,Old Town,32.75187,-117.19599,Entire home/apt,1132
4230,Old Town,32.7532,-117.1977,Entire home/apt,945
4231,Mission Bay,32.77512,-117.25107,Entire home/apt,2019
4233,Mission Bay,32.77512,-117.25107,Entire home/apt,1649
4234,Mission Bay,32.77512,-117.25107,Entire home/apt,1946
4235,Mission Bay,32.7671,-117.25211,Entire home/apt,1800
4236,Mission Bay,32.7671,-117.25211,Entire home/apt,1450
4238,Old Town,32.75093,-117.18018,Entire home/apt,250
4239,Mission Bay,32.76704,-117.25214,Entire home/apt,1410
4240,Mission Bay,32.78432,-117.25376,Entire home/apt,1405
4241,Mission Bay,32.78432,-117.25376,Entire home/apt,1427
4242,Mission Bay,32.78432,-117.25376,Entire home/apt,1494
4243,Normal Heights,32.76408,-117.12254,Entire home/apt,126
4244,Mission Bay,32.57578,-117.05643,Entire home/apt,144
4245,North Hills,32.74481,-117.14471,Entire home/apt,205
4246,East Village,32.70997011700746,-117.1586831468936,Entire home/apt,333
4247,North Clairemont,32.830139,-117.196022,Entire home/apt,430
4249,East Village,32.7143,-117.15637,Entire home/apt,207
4250,East Village,32.71057,-117.15643,Entire home/apt,227
4251,South Park,32.72947,-117.12225,Entire home/apt,172
4252,Balboa Park,32.71711,-117.13351,Entire home/apt,175
4253,East Village,32.71361,-117.155,Entire home/apt,400
4254,Mission Bay,32.77196,-117.25242,Entire home/apt,248
4255,La Jolla,32.85677,-117.25493,Entire home/apt,800
4256,College Area,32.75989,-117.08059,Entire home/apt,90
4258,Pacific Beach,32.798382,-117.232719,Entire home/apt,145
4260,Mission Bay,32.78211,-117.25385,Entire home/apt,495
4261,Mission Bay,32.77329,-117.25211,Entire home/apt,278
4262,Mission Bay,32.78329849243164,-117.25325775146484,Entire home/apt,406
4263,Loma Portal,32.74291,-117.23586,Entire home/apt,89
4265,City Heights East,32.7534893,-117.0820744,Entire home/apt,92
4266,Mission Bay,32.77369,-117.25334,Entire home/apt,521
4267,Pacific Beach,32.79839,-117.23326,Entire home/apt,627
4268,Pacific Beach,32.79541,-117.24927,Entire home/apt,139
4269,Bay Park,32.78081,-117.19715,Entire home/apt,135
4270,Gaslamp Quarter,32.70852,-117.15961,Entire home/apt,190
4271,Midtown,32.736,-117.17117,Entire home/apt,350
4272,La Jolla,32.82832,-117.27595,Entire home/apt,436
4273,La Jolla,32.82832,-117.27595,Entire home/apt,992
4274,Loma Portal,32.74421,-117.22825,Entire home/apt,900
4275,North Hills,32.74557,-117.12229,Entire home/apt,328
4276,City Heights West,32.73101,-117.10624,Entire home/apt,591
4277,Pacific Beach,32.7988,-117.23517,Entire home/apt,1167
4278,La Jolla,32.84275,-117.27009,Entire home/apt,318
4279,Grant Hill,32.70898,-117.13964,Entire home/apt,129
4280,Grant Hill,32.70968,-117.13837,Entire home/apt,129
4282,Mission Bay,32.7864,-117.25355,Entire home/apt,647
4283,Mission Bay,32.76012,-117.24959,Entire home/apt,361
4284,La Jolla,32.84324264526367,-117.27571868896484,Entire home/apt,1400
4287,Bay Ho,32.82972,-117.21593,Entire home/apt,246
4288,University City,32.87045,-117.20464,Entire home/apt,229
4289,Midtown,32.73742,-117.16,Entire home/apt,187
4290,North Hills,32.76132,-117.1291,Entire home/apt,176
4291,Linda Vista,32.77624,-117.1665,Entire home/apt,356
4292,Mission Bay,32.78651,-117.25378,Entire home/apt,540
4293,Mission Bay,32.78625,-117.2537,Entire home/apt,1997
4294,Northwest,32.62787,-117.09073,Entire home/apt,235
4295,Loma Portal,32.75062,-117.24085,Entire home/apt,191
4296,Northwest,32.62819,-117.06982,Entire home/apt,150
4297,Midtown,32.74672,-117.15697,Entire home/apt,105
4298,Northwest,32.63351,-117.0733,Entire home/apt,268
4299,North Hills,32.74129,-117.12539,Entire home/apt,122
4301,Mira Mesa,32.92347,-117.12027,Entire home/apt,236
4302,Pacific Beach,32.79998,-117.25753,Entire home/apt,533
4303,Old Town,32.74347,-117.1835,Entire home/apt,190
4304,Mission Bay,32.78425,-117.25413,Entire home/apt,370
4305,Old Town,32.75021394149333,-117.16719870181036,Entire home/apt,308
4306,Mission Bay,32.77389,-117.25222,Entire home/apt,364
4307,Old Town,32.74375,-117.1837,Entire home/apt,1650
4308,Midtown,32.74378,-117.17728,Entire home/apt,144
4310,Pacific Beach,32.80633,-117.25594,Entire home/apt,285
4311,Midtown,32.745701,-117.154922,Entire home/apt,165
4312,Talmadge,32.75834,-117.08484,Entire home/apt,198
4313,Mission Bay,32.77427132289931,-117.25176258045312,Entire home/apt,1871
4314,North Hills,32.75525,-117.14386,Entire home/apt,182
4316,Park West,32.73041,-117.16902,Entire home/apt,446
4318,Cortez Hill,32.722,-117.16357,Entire home/apt,195
4319,La Jolla,32.82764,-117.27606,Entire home/apt,186
4320,La Jolla,32.82686,-117.2771,Entire home/apt,159
4321,Pacific Beach,32.79971,-117.25734,Entire home/apt,550
4322,Darnall,32.7493,-117.05755,Entire home/apt,202
4323,Loma Portal,32.74442,-117.24753,Entire home/apt,175
4324,Wooded Area,32.71966176145633,-117.23456836380932,Entire home/apt,251
4325,Grant Hill,32.71189,-117.13908,Entire home/apt,108
4326,La Jolla,32.80877,-117.25999,Entire home/apt,257
4328,Pacific Beach,32.80583,-117.25746,Entire home/apt,1230
4329,Bay Ho,32.82426,-117.21313,Entire home/apt,414
4330,Pacific Beach,32.79559,-117.24942,Entire home/apt,300
4331,Pacific Beach,32.79721,-117.25122,Entire home/apt,125
4333,Old Town,32.75078,-117.1771,Entire home/apt,755
4334,Old Town,32.74908,-117.17676,Entire home/apt,561
4335,Old Town,32.74676,-117.18651,Entire home/apt,199
4336,University City,32.8621,-117.21571,Entire home/apt,115
4337,Pacific Beach,32.80451,-117.23737,Entire home/apt,553
4338,Pacific Beach,32.80138,-117.25769,Entire home/apt,515
4339,Balboa Park,32.7191,-117.14257,Entire home/apt,150
4340,Ocean Beach,32.73741,-117.24996,Entire home/apt,602
4341,Pacific Beach,32.79937,-117.22882,Entire home/apt,125
4342,Pacific Beach,32.7995,-117.22679,Entire home/apt,179
4343,La Jolla,32.82829,-117.27599,Entire home/apt,465
4345,Core,32.71503829956055,-117.15901947021484,Entire home/apt,127
4346,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4347,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4348,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4349,Mission Bay,32.786211,-117.253124,Entire home/apt,543
4350,Mission Bay,32.78753,-117.23762,Entire home/apt,200
4352,Mission Bay,32.78619,-117.253212,Entire home/apt,558
4353,Midtown,32.74612191586497,-117.15623027463576,Entire home/apt,145
4354,Midtown District,32.73041,-117.22432,Entire home/apt,225
4355,Southwest,32.62221,-117.04763,Entire home/apt,306
4356,Balboa Park,32.71608,-117.14585,Entire home/apt,153
4357,Mission Valley,32.77252,-117.14183,Entire home/apt,247
4358,City Heights West,32.73807927186526,-117.10272878523622,Entire home/apt,122
4359,Mission Bay,32.77922,-117.25312,Entire home/apt,1536
4360,Carmel Valley,32.91095,-117.21701,Entire home/apt,4500
4363,Pacific Beach,32.79577,-117.24828,Entire home/apt,124
4364,Normal Heights,32.76485,-117.12358,Entire home/apt,125
4365,Southcrest,32.69505,-117.10658,Entire home/apt,169
4367,Mission Bay,32.76066,-117.24955,Entire home/apt,2714
4368,South Park,32.71751,-117.12511,Entire home/apt,130
4369,Old Town,32.74574,-117.18108,Entire home/apt,362
4370,College Area,32.77457,-117.06562,Entire home/apt,214
4371,Del Cerro,32.78051,-117.07867,Entire home/apt,85
4373,Del Cerro,32.79448,-117.07539,Entire home/apt,1356
4374,Roseville,32.72692,-117.23059,Entire home/apt,129
4375,North Hills,32.73048,-117.11515,Entire home/apt,157
4377,La Jolla,32.81662,-117.25669,Entire home/apt,1000
4378,Mission Bay,32.76705,-117.25214,Entire home/apt,461
4379,Mission Bay,32.7748,-117.25151,Entire home/apt,1020
4380,Normal Heights,32.76337,-117.11305,Entire home/apt,178
4381,Mission Bay,32.79548,-117.22978,Entire home/apt,131
4382,East Village,32.7094262099328,-117.15049398066188,Entire home/apt,250
4383,Mission Bay,32.78428,-117.25387,Entire home/apt,523
4384,Balboa Park,32.74132537841797,-117.15067291259766,Entire home/apt,340
4385,Little Italy,32.72201,-117.16604,Entire home/apt,163
4386,Little Italy,32.72215,-117.16583,Entire home/apt,154
4387,La Jolla,32.84977,-117.25461,Entire home/apt,565
4388,La Jolla Village,32.86004,-117.23468,Entire home/apt,95
4391,Memorial,32.70042,-117.13368,Entire home/apt,160
4392,Roseville,32.73526,-117.22211,Entire home/apt,579
4393,North Hills,32.73404,-117.11944,Entire home/apt,385
4394,Mission Bay,32.78262,-117.23807,Entire home/apt,178
4395,Linda Vista,32.79461,-117.17511,Entire home/apt,163
4396,Mission Bay,32.78906,-117.23622,Entire home/apt,168
4397,East Village,32.7111701965332,-117.15878295898438,Entire home/apt,102
4398,Gaslamp Quarter,32.7113,-117.16093,Entire home/apt,195
4399,Mission Valley,32.77242,-117.13951,Entire home/apt,270
4400,Mission Bay,32.78708,-117.2528,Entire home/apt,503
4401,Mission Bay,32.78844,-117.23602,Entire home/apt,270
4402,North Hills,32.7401,-117.11808,Entire home/apt,133
4403,Emerald Hills,32.71198,-117.07208,Entire home/apt,229
4404,Wooded Area,32.72013,-117.25416,Entire home/apt,578
4405,Mission Bay,32.7829,-117.25155,Entire home/apt,593
4406,Midtown,32.74384,-117.16119,Entire home/apt,209
4407,Pacific Beach,32.80028,-117.24175,Entire home/apt,195
4409,Balboa Park,32.71794,-117.13807,Entire home/apt,99
4410,Midtown,32.74642,-117.15635,Entire home/apt,299
4411,Mission Bay,32.77168,-117.25125,Entire home/apt,818
4412,Old Town,32.75359,-117.19663,Entire home/apt,149
4413,Mission Bay,32.78885,-117.25292,Entire home/apt,174
4416,Wooded Area,32.7164,-117.24272,Entire home/apt,224
4418,Balboa Park,32.71824,-117.13488,Entire home/apt,127
4419,Serra Mesa,32.78915,-117.12787,Entire home/apt,91
4420,Grant Hill,32.70961,-117.13839,Entire home/apt,155
4422,Grant Hill,32.70813,-117.13817,Entire home/apt,139
4423,La Jolla,32.85289,-117.25421,Entire home/apt,889
4426,West University Heights,32.75916,-117.14402,Entire home/apt,139
4427,Park West,32.73074,-117.16377,Entire home/apt,437
4428,West University Heights,32.75871,-117.14543,Entire home/apt,120
4429,Memorial,32.70555,-117.13725,Entire home/apt,117
4430,Pacific Beach,32.8098,-117.25263,Entire home/apt,152
4431,Pacific Beach,32.80917,-117.25298,Entire home/apt,141
4433,Pacific Beach,32.79729,-117.23322,Entire home/apt,127
4434,Grantville,32.78786,-117.09044,Entire home/apt,85
4435,Pacific Beach,32.80437,-117.24108,Entire home/apt,150
4438,Rancho Penasquitos,32.97497,-117.13846,Entire home/apt,480
4439,Cortez Hill,32.71931,-117.15974,Entire home/apt,162
4441,Park West,32.72671,-117.16526,Entire home/apt,328
4442,Mission Bay,32.78752,-117.23802,Entire home/apt,209
4443,Mira Mesa,32.92724,-117.14833,Entire home/apt,97
4444,Emerald Hills,32.70701,-117.08036,Entire home/apt,329
4445,Midtown,32.7425,-117.16469,Entire home/apt,379
4446,Midtown,32.74778,-117.15361,Entire home/apt,163
4447,Mission Bay,32.78686,-117.23574,Entire home/apt,777
4448,East Village,32.71341,-117.15484,Entire home/apt,131
4449,Normal Heights,32.75821,-117.11987,Entire home/apt,251
4451,North Hills,32.73385,-117.12279,Entire home/apt,346
4452,Mission Bay,32.77417,-117.25333,Entire home/apt,833
4453,Mission Bay,32.7877,-117.23645,Entire home/apt,203
4454,Mission Bay,32.77373,-117.25142,Entire home/apt,723
4456,Linda Vista,32.77206,-117.16765,Entire home/apt,249
4457,Midtown,32.74624,-117.15587,Entire home/apt,150
4458,Mission Bay,32.79389,-117.23753,Entire home/apt,329
4461,Linda Vista,32.78509,-117.17923,Entire home/apt,259
4462,City Heights West,32.74481,-117.10283,Entire home/apt,280
4463,Rancho Bernadino,33.03527,-117.0591,Entire home/apt,125
4464,East Village,32.71742,-117.15344,Entire home/apt,110
4465,Pacific Beach,32.80454,-117.24392,Entire home/apt,163
4466,Pacific Beach,32.80486,-117.24401,Entire home/apt,145
4467,Ocean Beach,32.75078582763672,-117.24740600585938,Entire home/apt,124
4468,Mission Bay,32.76397,-117.25084,Entire home/apt,425
4469,Mission Bay,32.77526,-117.25289,Entire home/apt,600
4470,Pacific Beach,32.80407,-117.23741,Entire home/apt,110
4471,Old Town,32.75096,-117.16292,Entire home/apt,351
4472,West University Heights,32.76015,-117.14616,Entire home/apt,309
4473,Loma Portal,32.74763,-117.24093,Entire home/apt,178
4474,Del Mar Heights,32.94188,-117.2578,Entire home/apt,1229
4477,Mission Bay,32.78051,-117.237808,Entire home/apt,419
4478,Eastlake Vistas,32.64076,-116.94044,Entire home/apt,76
4479,La Jolla,32.84557,-117.26972,Entire home/apt,527
4480,Mission Bay,32.79329,-117.24251,Entire home/apt,469
4481,Ocean Beach,32.751,-117.24651,Entire home/apt,565
4482,North Hills,32.74501,-117.13986,Entire home/apt,247
4483,Mission Bay,32.78245,-117.25101,Entire home/apt,757
4484,Mission Bay,32.78695,-117.25417,Entire home/apt,641
4485,University City,32.85361,-117.21042,Entire home/apt,233
4486,Mira Mesa,32.92784,-117.11891,Entire home/apt,235
4487,Pacific Beach,32.80494,-117.24628,Entire home/apt,217
4488,Rolando,32.76462,-117.0523,Entire home/apt,251
4489,Gaslamp Quarter,32.71103,-117.15968,Entire home/apt,140
4490,Moreno Mission,32.7669,-117.18886,Entire home/apt,99
4491,Park West,32.72835,-117.16553,Entire home/apt,270
4492,Park West,32.73191,-117.16124,Entire home/apt,106
4493,Mission Bay,32.78265,-117.25247,Entire home/apt,463
4494,Pacific Beach,32.80298,-117.25185,Entire home/apt,184
4495,Balboa Park,32.71823,-117.13766,Entire home/apt,175
4496,Core,32.71747,-117.15431,Entire home/apt,95
4497,Midtown,32.74371,-117.17712,Entire home/apt,524
4498,Mission Valley,32.77228,-117.1474,Entire home/apt,175
4499,Roseville,32.73386,-117.2253,Entire home/apt,564
4501,Del Cerro,32.79011856043871,-117.07041553148284,Entire home/apt,102
4502,Linda Vista,32.78536,-117.16611,Entire home/apt,425
4503,Midtown,32.74251,-117.14849,Entire home/apt,211
4504,Gaslamp Quarter,32.70863,-117.16035,Entire home/apt,132
4505,Midtown,32.741791,-117.149017,Entire home/apt,202
4506,La Jolla,32.82156,-117.25741,Entire home/apt,2000
4507,Pacific Beach,32.80326,-117.23539,Entire home/apt,169
4508,Loma Portal,32.73943,-117.22947,Entire home/apt,153
4509,Loma Portal,32.74492,-117.23831,Entire home/apt,197
4511,Moreno Mission,32.770041625319344,-117.19979228465576,Entire home/apt,441
4512,East Village,32.70956,-117.15424,Entire home/apt,155
4513,Mission Bay,32.78486,-117.25219,Entire home/apt,255
4514,Midtown,32.746,-117.16688,Entire home/apt,437
4516,North Hills,32.7494,-117.14165,Entire home/apt,100
4517,Old Town,32.75102,-117.16554,Entire home/apt,328
4518,Bay Park,32.77691,-117.19526,Entire home/apt,850
4519,City Heights West,32.74985,-117.11739,Entire home/apt,199
4520,North Hills,32.73922,-117.1333,Entire home/apt,358
4521,Marina,32.71408,-117.16663,Entire home/apt,243
4522,Marina,32.711,-117.16135,Entire home/apt,193
4523,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4524,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4525,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4526,Core,32.71503829956055,-117.15901947021484,Entire home/apt,135
4527,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138
4528,East Village,32.71229,-117.15814,Entire home/apt,161
4529,Mission Bay,32.7897831,-117.2342331,Entire home/apt,237
4530,North Hills,32.7529,-117.14137,Entire home/apt,182
4532,North Hills,32.74997,-117.13239,Entire home/apt,144
4533,Northwest,32.6231,-117.09244,Entire home/apt,223
4534,Northwest,32.62267,-117.09157,Entire home/apt,262
4535,Midtown,32.74702,-117.16854,Entire home/apt,539
